Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0051603~proteolysis involved in cellular protein catabolic process	18	1.933404940923738	1.0176757158663508E-10	HSPA5, GZMA, CTSW, PSMB8, PSMB10, CTSS, PSMA7, PSMB9, DNAJC3, PSMB6, PSMA6, CASP8, PSMA4, PSMB2, PSMB3, PSMB1, CAPN2, CTSC	866	48	16792	7.27136258660508	3.4092138301300423E-7	3.099285134683887E-8	3.0150955981894885E-8
GOTERM_BP_DIRECT	GO:0051437~positive regulation of ubiquitin-protein ligase activity involved in regulation of mitotic cell cycle transition	22	2.3630504833512354	1.376131739014279E-10	PSMB8, PSMB10, PSMA7, PSMB9, ANAPC11, PSMD8, PSMA5, PSMB6, PSMA6, PSMA4, PSMC3, PSMD4, UBB, PSMB2, PSMC4, PSMB3, PSMD2, UBC, PSMB1, PSME1, PSME2, BUB3	866	76	16792	5.612981645800414	4.610039231467411E-7	3.841701104748196E-8	3.737344447872946E-8
GOTERM_BP_DIRECT	GO:0031295~T cell costimulation	22	2.3630504833512354	2.3473115924735205E-10	HLA-DRB5, CD3G, CD3E, CD3D, SPN, CDC42, CD4, LGALS1, LCK, TRBC1, HLA-DPB1, HLA-DRA, CSK, FYN, MAP3K8, CD247, RAC1, PAK2, HLA-DQA1, HLA-DRB1, HLA-DPA1, HLA-DQB1	866	78	16792	5.4690590394978384	7.863489543957769E-7	6.048841411374072E-8	5.884529599900925E-8
GOTERM_BP_DIRECT	GO:0000209~protein polyubiquitination	34	3.6519871106337276	2.9620572689715645E-10	UBR2, CBLB, PSMB10, PSMA7, UBE2L3, PSMD8, PSMB6, RNF213, PSMD4, UBB, PSMB2, PSMB3, PSMD2, RNF19A, UBC, PSMB1, ARIH2, MIB2, UBE2A, PSMB8, PSMB9, RBX1, PSMA5, RNF167, PSMA6, RNF125, PSMA4, PSMC3, PSMC4, PSME1, PSME2, RNF181, RBCK1, RNF166	866	184	16792	3.582990260066272	9.922886919921936E-7	6.798609176918441E-8	6.613930539575284E-8
GOTERM_BP_DIRECT	GO:0031145~anaphase-promoting complex-dependent catabolic process	22	2.3630504833512354	3.044153362799302E-10	PSMB8, PSMB10, PSMA7, PSMB9, ANAPC11, PSMD8, PSMA5, PSMB6, PSMA6, PSMA4, PSMC3, PSMD4, UBB, PSMB2, PSMC4, PSMB3, PSMD2, UBC, PSMB1, PSME1, PSME2, BUB3	866	79	16792	5.399830444061156	1.0197910091935825E-6	6.798609176918441E-8	6.613930539575284E-8
GOTERM_BP_DIRECT	GO:0002223~stimulatory C-type lectin receptor signaling pathway	25	2.685284640171858	4.985748267376473E-10	ICAM3, PSMB10, PSMA7, PSMD8, PSMB6, PSMD4, UBB, PSMB2, PSMB3, PSMD2, UBC, PSMB1, FYN, IKBKG, PAK2, PSMB8, PSMB9, PSMA5, NFKBIA, PSMA6, PSMA4, PSMC3, PSMC4, PSME1, PSME2	866	105	16792	4.616738150225448	1.6702243466060196E-6	1.043891043481949E-7	1.0155346002112454E-7
GOTERM_BP_DIRECT	GO:0033209~tumor necrosis factor-mediated signaling pathway	26	2.7926960257787328	1.1990212051401783E-9	TNF, PSMB10, PSMA7, TXNDC17, PSMD8, PYCARD, PSMB6, PSMD4, UBB, PSMB2, PSMB3, PSMD2, UBC, PSMB1, STAT1, TNFRSF1B, PSMB8, PSMB9, TNFRSF1A, PSMA5, PSMA6, PSMA4, PSMC3, PSMC4, PSME1, PSME2	866	118	16792	4.272439033937449	4.01671300775952E-6	2.3627770807174104E-7	2.298594180912848E-7
GOTERM_BP_DIRECT	GO:0045071~negative regulation of viral genome replication	15	1.611170784103115	5.526667603868487E-9	IFITM3, SRPK2, APOBEC3C, IFITM1, IFITM2, APOBEC3G, EIF2AK2, ISG15, ADAR, TNF, OASL, BST2, IFI16, OAS1, CCL5	866	40	16792	7.27136258660508	1.851416501486014E-5	1.0285742484977462E-6	1.0006338733892999E-6
GOTERM_BP_DIRECT	GO:0019882~antigen processing and presentation	17	1.8259935553168638	9.595630959342288E-9	CD74, HLA-DRB5, HLA-B, HLA-C, RAB27A, HLA-A, PSMB8, CTSS, HLA-E, IFNG, HLA-DPB1, HLA-DRA, HLA-DQA1, HLA-DRB1, HLA-DPA1, HLA-DQB1, RAB8B	866	55	16792	5.993365525929037	3.2144847201820426E-5	1.6866732685062465E-6	1.6408561737498082E-6
GOTERM_BP_DIRECT	GO:0043488~regulation of mRNA stability	23	2.4704618689581093	1.0069691155261173E-8	PCID2, YWHAB, YWHAZ, PSMB8, PSMB10, PSMA7, PSMB9, PSMD8, PSMA5, PSMB6, PSMA6, PSMA4, PSMC3, PSMD4, UBB, PSMB2, PSMC4, PSMB3, PSMD2, UBC, PSMB1, PSME1, PSME2	866	103	16792	4.329872867104643	3.373289669605928E-5	1.6866732685062465E-6	1.6408561737498082E-6
GOTERM_BP_DIRECT	GO:0002474~antigen processing and presentation of peptide antigen via MHC class I	13	1.3963480128893664	1.1843389393771003E-8	PDIA3, BCAP31, HLA-B, HLA-C, TAP1, HLA-A, HLA-F, TAPBP, HLA-E, CANX, CALR, B2M, HLA-DQB1	866	30	16792	8.402463433410315	3.96745676025656E-5	1.8893025937682314E-6	1.8379812397285572E-6
GOTERM_BP_DIRECT	GO:0036498~IRE1-mediated unfolded protein response	17	1.8259935553168638	2.914459174531533E-8	ACADVL, XBP1, HSPA5, PDIA6, ADD1, ERN1, DNAJC3, MYDGF, SEC61A1, ASNA1, SEC61G, DNAJB11, SRPRA, TPP1, SEC61B, TLN1, ATP6V0D1	866	59	16792	5.587035659764356	9.762961767034728E-5	4.4379264703093805E-6	4.317373840817393E-6
GOTERM_BP_DIRECT	GO:0006955~immune response	51	5.477980665950591	3.064160434549309E-8	IFITM3, IFITM2, GPR65, CTSW, TNF, CTSS, SPN, FCGR3A, PNP, ADGRE5, TRBC1, IKBKG, B2M, CTSC, HLA-DPA1, HLA-B, HLA-C, HLA-A, HLA-F, TNFRSF1B, HLA-E, TNFRSF1A, TAPBP, TGFBR3, ZAP70, NCR3, IFNG, OAS1, OAS2, HLA-DQB1, WAS, IFI6, CST7, IL2RG, CRIP1, CCL5, CCL4, MBP, HLA-DQA1, IL32, CD164, CD74, PRELID1, HLA-DRB5, XBP1, GZMA, GZMH, CD4, HLA-DPB1, HLA-DRA, HLA-DRB1	866	421	16792	2.348943733440121	1.0264410792826251E-4	4.463016285104428E-6	4.341782111389651E-6
GOTERM_BP_DIRECT	GO:0043161~proteasome-mediated ubiquitin-dependent protein catabolic process	32	3.4371643394199785	5.2974265228579276E-8	VCP, ARRB2, PSMB10, PSMA7, ANAPC11, PSMD8, PSMB6, PSMD4, UBB, PSMB2, PSMB3, PSMD2, UBC, PSMB1, BUB3, FBXW5, UBE2A, PPP2R5C, PSMB8, SIRT2, PSMB9, RBX1, PSMA5, PSMA6, PSMA4, PSMC3, PSMC4, PSME1, PSME2, PLAA, RNF181, RBCK1	866	203	16792	3.0565990511837446	1.7744804734187714E-4	7.394324521489191E-6	7.193463765830827E-6
GOTERM_BP_DIRECT	GO:0070527~platelet aggregation	14	1.5037593984962405	7.550087414325166E-8	PLEK, ILK, MYL12A, ACTB, TSPAN32, ACTG1, FIBP, RAP2B, FLNA, MYH9, TLN1, CLIC1, VCL, FERMT3	866	41	16792	6.621078127640399	2.5289595423638733E-4	1.0117117135195721E-5	9.842293953314288E-6
GOTERM_BP_DIRECT	GO:0038095~Fc-epsilon receptor signaling pathway	29	3.1149301825993554	1.2313969901997107E-7	PSMB10, PSMA7, PSMD8, PSMB6, PPP3CA, PSMD4, UBB, PSMB2, PSMB3, PSMD2, UBC, PSMB1, IKBKG, RAC1, PAK2, NFATC3, NFATC2, PSMB8, PSMB9, PSMA5, NFKBIA, PSMA6, PSMA4, PSMC3, PSMC4, PSME1, PSME2, CALM1, CALM2	866	178	16792	3.159093857850897	4.124329431670626E-4	1.5866076604496272E-5	1.5435087657926372E-5
GOTERM_BP_DIRECT	GO:0009615~response to virus	22	2.3630504833512354	1.6855279013853438E-7	IFITM3, IFITM1, IFITM2, IFNGR1, EIF2AK2, ADAR, ENO1, TNF, OASL, BST2, FGR, IFNG, OAS1, OAS2, CCL5, TBX21, CCL4, CFL1, BANF1, IKBKG, MYD88, LAMTOR5	866	110	16792	3.8780600461893764	5.64492508774439E-4	2.0913031369040376E-5	2.0344946039314206E-5
GOTERM_BP_DIRECT	GO:0043123~positive regulation of I-kappaB kinase/NF-kappaB signaling	27	2.9001074113856067	2.0306400210505364E-7	SLC20A1, TNF, LITAF, AKAP13, CASP8, LGALS1, UBB, UBC, CASP1, FLNA, FYN, IKBKG, PRKCB, F2R, MIB2, SHISA5, CFLAR, RHOA, TNFRSF1A, BST2, PPP5C, C18ORF32, REL, S100A4, RBCK1, MYD88, TMEM9B	866	161	16792	3.2517894797240112	6.800331485412592E-4	2.4295157394711773E-5	2.363519938787035E-5
GOTERM_BP_DIRECT	GO:0000165~MAPK cascade	36	3.866809881847476	2.2571853069733194E-7	YWHAB, RASAL3, IL2RG, TNF, PSMB10, PSMA7, PSMD8, PSMB6, PSMD4, UBB, PSMB2, PSMB3, PSMD2, CCL5, UBC, PSMB1, FYN, JAK1, MAP2K3, TGFB1, PSMB8, PSMB9, RBX1, PSMA5, PSMA6, PPP5C, PSMA4, PSMC3, TAOK3, PSMC4, IL2RB, PSME1, PSME2, LAMTOR2, CALM1, CALM2	866	262	16792	2.6643160622675106	7.558713482147539E-4	2.6074381994346966E-5	2.536609281181396E-5
GOTERM_BP_DIRECT	GO:0016032~viral process	39	4.189044038668099	2.5412835773197166E-7	CX3CR1, SP100, SF3B2, YWHAB, IL2RG, PSMB10, PSMA7, PSMB6, PSMB2, PSMB3, PSMB1, POLR2E, FYN, PAK2, FDPS, HLA-B, HLA-C, CFLAR, HLA-A, DYNLL1, PSMB8, RHOA, PSMB9, TNFRSF1A, RBX1, NFKBIA, COPS6, PSMA4, PSMC3, LCK, IL2RB, FKBP8, ZYX, BAX, HLA-DRA, CD247, RBCK1, TLN1, ATP6V0C	866	299	16792	2.529169595340898	8.509678277758281E-4	2.83776666134035E-5	2.7606810594949856E-5
GOTERM_BP_DIRECT	GO:0051607~defense response to virus	27	2.9001074113856067	3.3351814334585274E-7	IFITM3, SPON2, IFITM1, IFITM2, NLRC5, PRF1, ADAR, IFI44L, OASL, PYCARD, IFI16, PMAIP1, GBP1, APOBEC3C, APOBEC3G, STAT1, EIF2AK2, ISG15, TMEM173, UNC13D, DNAJC3, BST2, PTPRC, IFNG, OAS1, OAS2, IRF1	866	165	16792	3.1729582196094896	0.0011166620348826983	3.6041476780922796E-5	3.506243965045594E-5
GOTERM_BP_DIRECT	GO:0045087~innate immune response	49	5.263157894736842	3.816555262989094E-7	SPON2, HMGB2, ADAR, HMGB1, PRDM1, PYCARD, PSTPIP1, CASP4, IKBKG, B2M, JAK1, ZBP1, ZNF683, ANXA1, HLA-B, MATK, HLA-C, CYBA, TMEM173, SIRT2, HLA-E, FGR, ZAP70, TYROBP, LCK, NLRC5, ZBTB1, CORO1A, UBB, IFI16, UBC, SLAMF6, CSK, FYN, SLAMF1, KLRG1, SRPK2, APOBEC3C, AKIRIN2, APOBEC3G, SH2D1A, EIF2AK2, BST2, GZMM, CD6, CAPZA1, REL, KLRD1, MYD88	866	430	16792	2.2095923518985985	0.001277729265024674	3.995456290941708E-5	3.8869230006504555E-5
GOTERM_BP_DIRECT	GO:0098609~cell-cell adhesion	36	3.866809881847476	5.125342958116871E-7	MACF1, TES, AHNAK, YWHAB, ENO1, PARK7, IQGAP1, BZW1, ADD1, RTN4, PSMB6, PCMT1, LASP1, SEPT7, CAPZB, PRDX1, BSG, EFHD2, LRRFIP1, PAK2, EPS15, S100A11, SNX5, SH3GLB1, VASP, CAST, LYPLA2, HSPA5, ANXA2, STAT1, YWHAZ, EHD1, CAPZA1, CHMP4B, TAGLN2, PFN1	866	271	16792	2.5758332410113933	0.0017155171462495122	5.20299966960349E-5	5.0616644546978423E-5
GOTERM_BP_DIRECT	GO:0090263~positive regulation of canonical Wnt signaling pathway	22	2.3630504833512354	7.701666791919421E-7	ILK, PSMB8, PSMB10, PSMA7, PSMB9, PSMD8, PSMA5, PSMB6, PSMA6, PSMA4, PSMC3, PSMD4, UBB, PSMB2, PSMC4, PSMB3, PSMD2, UBC, PSMB1, PSME1, PIN1, PSME2	866	120	16792	3.554888375673595	0.0025767338763197367	7.588406986155901E-5	7.382274139666292E-5
GOTERM_BP_DIRECT	GO:0050900~leukocyte migration	22	2.3630504833512354	1.0208750441763255E-6	ITGB1, CD74, SELPLG, ITGAM, B4GALT1, ROCK1, ITGA4, ITGB2, MSN, ATP1B3, ITGAL, SPN, CD2, DOK2, LCK, INPP5D, BSG, MYH9, FYN, CD47, CD58, PPIA	866	122	16792	3.496611517055995	0.003414091833127908	9.540621349043363E-5	9.281458201949946E-5
GOTERM_BP_DIRECT	GO:0006915~apoptotic process	58	6.229860365198711	1.025260801688242E-6	PLEKHF1, SH3KBP1, GPR65, ZFAND6, ITGB2, PRF1, SRA1, CIB1, GHITM, LITAF, PYCARD, MRPL41, MYDGF, CASP8, LGALS1, RPS6KA1, CASP4, CASP1, TSPO, MAP3K8, IKBKG, CTSC, SH3GLB1, PRKCB, DYNLL1, TMEM173, RHOB, MFSD10, IFNG, IRF1, TAX1BP1, FKBP8, BIRC6, SQSTM1, RTN4, CST3, PRDX5, MIEN1, CXCR3, INPP5D, PMAIP1, POLR2G, SCAND1, PAK2, YARS, PRELID1, STAT1, GZMA, GZMB, CFLAR, GZMH, CD2, NFKBIA, GZMM, PPP2R2B, BAX, XAF1, MYD88	866	567	16792	1.9834875015783406	0.0034287338674673373	9.540621349043363E-5	9.281458201949946E-5
GOTERM_BP_DIRECT	GO:0006914~autophagy	23	2.4704618689581093	1.1440470975830226E-6	SH3GLB1, XBP1, VCP, RGS19, VPS4B, RAB1B, VPS13A, PTPN22, HMGB1, PARK7, WDR45, GABARAP, SIRT2, TMEM59, MAP1LC3B, IFI16, LAMP1, CHMP2A, CHMP4B, TMEM208, TMBIM6, SQSTM1, OPTN	866	133	16792	3.3532098143742726	0.003825225084809758	1.035826426190034E-4	1.0076890516278569E-4
GOTERM_BP_DIRECT	GO:0038096~Fc-gamma receptor signaling pathway involved in phagocytosis	22	2.3630504833512354	2.0061786273070723E-6	ACTR3, ACTR2, HSP90AA1, WIPF1, ARPC1B, WAS, BRK1, ARPC4, CD3G, ARPC5, ACTB, ACTG1, CDC42, FGR, FCGR3A, ARPC2, ARPC3, FYN, NCKAP1L, CD247, RAC1, MYO1G	866	127	16792	3.358949646305759	0.006698171712668399	1.7286067472387694E-4	1.681650563955567E-4
GOTERM_BP_DIRECT	GO:0002250~adaptive immune response	24	2.577873254564984	2.012407854994388E-6	ZNF683, ANXA1, BTN3A1, PRKCB, SH2D1A, THEMIS, TAP1, PRDM1, CTSS, HLA-E, ZAP70, CD4, RNF125, IFNG, CD6, SIT1, ORAI1, SLAMF7, CSK, FYN, PRKD2, SKAP1, LAIR1, OTUB1	866	148	16792	3.144373010423819	0.006718899673937573	1.7286067472387694E-4	1.681650563955567E-4
GOTERM_BP_DIRECT	GO:0030970~retrograde protein transport, ER to cytosol	8	0.8592910848549946	2.3448042137696268E-6	VCP, SELENOS, DERL1, DERL2, AUP1, SEC61B, HSP90B1, HERPUD1	866	14	16792	11.080171560541075	0.007824332623153851	1.9637735290320624E-4	1.9104292331688033E-4
GOTERM_BP_DIRECT	GO:0048010~vascular endothelial growth factor receptor signaling pathway	16	1.7185821697099892	3.105155140596757E-6	XBP1, HSP90AA1, ROCK1, SH2D2A, PXN, BRK1, CYBA, RHOA, ACTB, ACTG1, CDC42, FYN, PRKD2, NCKAP1L, RAC1, PAK2	866	72	16792	4.308955606877086	0.010348369209724595	2.5353931908356426E-4	2.4665213160995106E-4
GOTERM_BP_DIRECT	GO:0042110~T cell activation	13	1.3963480128893664	3.178701910898418E-6	WAS, NLRC3, CD3G, SLA2, CD3E, DDOST, CD2, ZAP70, PPP3CA, CASP8, RAB29, FYN, ADA	866	47	16792	5.363274531964032	0.01059217197227802	2.5353931908356426E-4	2.4665213160995106E-4
GOTERM_BP_DIRECT	GO:0021762~substantia nigra development	13	1.3963480128893664	5.10330819258306E-6	G6PD, HSPA5, DYNLL1, RHOA, SIRT2, ACTB, COX6B1, CDC42, YWHAQ, MBP, CALM1, CALM2, YWHAH	866	49	16792	5.14436536739407	0.016950816560286075	3.9758331267798265E-4	3.867832883634464E-4
GOTERM_BP_DIRECT	GO:0006457~protein folding	26	2.7926960257787328	5.908059069693263E-6	FKBP11, FKBP2, GNAI3, LTBP4, TXN, HSP90B1, GNAI2, GNG2, DNAJB6, MLEC, PDIA3, HSP90AA1, TBCA, PDIA6, PDIA4, ERP44, DNAJC1, TMX4, CDC37, GNB2, DNAJB11, GNB1, CANX, FKBP8, CALR, PPIA	866	180	16792	2.800821144470105	0.019597479409784402	4.4981813371528255E-4	4.375991933665987E-4
GOTERM_BP_DIRECT	GO:0048013~ephrin receptor signaling pathway	17	1.8259935553168638	6.9522794269025365E-6	PSENEN, ACTR3, ACTR2, ROCK1, ARPC1B, ARPC4, ARPC5, MYL12A, RHOA, ACTB, ACTG1, CDC42, ARPC2, ARPC3, AP2S1, FYN, RAC1	866	86	16792	3.832966324722058	0.023021093300978013	5.07530364401081E-4	4.937437186815292E-4
GOTERM_BP_DIRECT	GO:0050690~regulation of defense response to virus by virus	10	1.0741138560687433	6.969073660432754E-6	ARF1, CD4, LCK, AP2S1, FYN, HLA-A, CD247, RAC1, PAK2, B2M	866	28	16792	6.925107225338173	0.023076057637028247	5.07530364401081E-4	4.937437186815292E-4
GOTERM_BP_DIRECT	GO:0034314~Arp2/3 complex-mediated actin nucleation	9	0.966702470461869	8.042787180993617E-6	ACTR3, ACTR2, ARPC2, ARPC3, ARPC1B, ARPC5L, ARPC4, ARPC5, IQGAP2	866	22	16792	7.932395549023725	0.026583708869962308	5.732624905601834E-4	5.576902855927275E-4
GOTERM_BP_DIRECT	GO:0042102~positive regulation of T cell proliferation	14	1.5037593984962405	8.914355241757858E-6	SASH3, ANXA1, CD3E, CORO1A, SPN, CD4, PNP, PTPRC, IFNG, CD6, CCL5, HLA-DPB1, NCKAP1L, HLA-DPA1	866	60	16792	4.524403387220939	0.029421722905691894	6.221477095810172E-4	6.052475777685179E-4
GOTERM_BP_DIRECT	GO:1900740~positive regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway	10	1.0741138560687433	1.3152550533024408E-5	SH3GLB1, CASP8, PPP3CC, YWHAQ, YWHAB, PMAIP1, GZMB, DYNLL1, YWHAZ, YWHAH	866	30	16792	6.463433410315627	0.043104734584811455	8.992049854210565E-4	8.747788201454397E-4
GOTERM_BP_DIRECT	GO:0051092~positive regulation of NF-kappaB transcription factor activity	21	2.2556390977443606	1.5232576614598678E-5	MTPN, TGFB1, PRKCH, PRKCB, ITGB2, EIF2AK2, CIB1, CFLAR, TNF, PYCARD, NFKBIA, PSMA6, UBB, UBC, ADAM8, PRKD2, IKBKG, RBCK1, LRRFIP1, MYD88, NFKBIB	866	133	16792	3.0616263522547706	0.04974938157969033	0.0010205826331781114	9.92859343739542E-4
GOTERM_BP_DIRECT	GO:0034975~protein folding in endoplasmic reticulum	7	0.7518796992481203	2.3060295699418645E-5	PDIA3, HSPA5, CANX, EMC3, EMC6, CALR, HSP90B1	866	13	16792	10.440930893586783	0.07434425705214487	0.0014976497466716193	0.0014569673207172557
GOTERM_BP_DIRECT	GO:1900026~positive regulation of substrate adhesion-dependent cell spreading	10	1.0741138560687433	2.349517498084318E-5	CDC42, PREX1, ARPC2, MYADM, FLNA, CIB1, RAC1, CALR, UNC13D, S100A10	866	32	16792	6.059468822170901	0.07569184405882301	0.0014976497466716193	0.0014569673207172557
GOTERM_BP_DIRECT	GO:0007159~leukocyte cell-cell adhesion	9	0.966702470461869	2.3694160171222633E-5	ITGB1, ITGA4, ROCK1, CCL5, ITGB2, MSN, ITGAL, EZR, FERMT3	866	25	16792	6.980508083140877	0.07630779744719118	0.0014976497466716193	0.0014569673207172557
GOTERM_BP_DIRECT	GO:0090090~negative regulation of canonical Wnt signaling pathway	23	2.4704618689581093	3.309292768427711E-5	RGS19, PSMB8, PSMB10, PSMA7, PSMB9, RBX1, PSMD8, PSMA5, MAD2L2, PSMB6, PSMA6, PSMA4, PSMC3, PSMD4, UBB, PSMB2, PSMC4, PSMB3, PSMD2, UBC, PSMB1, PSME1, PSME2	866	163	16792	2.736054633814591	0.10493876329228691	0.0020398933234817822	0.001984481295888695
GOTERM_BP_DIRECT	GO:0007165~signal transduction	92	9.881847475832437	3.3490785907909856E-5	CLIC3, PRKAG1, CBLB, ARRB2, LSP1, ITGAL, LITAF, PITPNC1, SPN, PYCARD, CCND3, PSTPIP1, LGALS1, SIT1, RPS6KA1, CASP1, RAC2, TSPO, OSTF1, CLIC1, CD53, MAP2K3, PDIA3, CAP1, HSP90AA1, ANXA1, PPP1R12A, PRKCH, IFNGR1, CD300A, PRKCB, ANXA4, ANXA5, ARAP2, PPP2R5C, YWHAZ, TNFRSF1A, SIGIRR, INPP4A, APBB1IP, DOK2, TYROBP, RAP2B, CDC42EP3, S100A6, PLAA, CD226, MAPRE2, OPTN, ROCK1, ATF6B, SLC20A1, MGST3, SH2D2A, PXN, SRI, IQGAP1, PHB, TXN, RASAL3, IQGAP2, IL2RG, GNAI2, EBP, GRK2, SH3BP1, GNG5, INPP5D, CCL4, LPXN, RSU1, IL12RB1, PAK2, S100A11, SLAMF1, YARS, CD164, CD74, DEK, ARHGAP25, CD4, ARHGAP30, SNX17, GNB2, GNB1, IL2RB, C18ORF32, ZYX, PKN1, MYD88, TMEM9B, NFKBIB	866	1161	16792	1.536526805553069	0.10613096834282765	0.0020398933234817822	0.001984481295888695
