Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0000028~ribosomal small subunit assembly	9	1.8480492813141685	1.139630451471298E-8	RPS15, RPS14, RPS17, RPS28, RPS27, RPS19, RPS5, RPSA, RPS10	437	19	16792	18.20161387450319	2.232511156441408E-5	2.0295782313020663E-6	2.00678562227264E-6
GOTERM_BP_DIRECT	GO:0000027~ribosomal large subunit assembly	9	1.8480492813141685	2.9310955286553373E-8	RPL5, RPL3, RPL10, RPL12, RPL11, RPL24, RPL23A, RSL24D1, RPL6	437	21	16792	16.46812683883622	5.741851382612406E-5	4.785013450529838E-6	4.731276699171157E-6
GOTERM_BP_DIRECT	GO:0042274~ribosomal small subunit biogenesis	8	1.642710472279261	7.085053582064513E-8	RPS15, RPS17, RPS28, RPS16, RPS7, RPS19, RPS6, RPS24	437	16	16792	19.212814645308924	1.387865727459081E-4	1.0676630744049522E-5	1.0556729837276125E-5
GOTERM_BP_DIRECT	GO:0043066~negative regulation of apoptotic process	33	6.7761806981519515	3.493507258103498E-7	TNFAIP8, FCMR, CDKN1B, CITED2, LEF1, SLC40A1, HSPB1, AIF1, HSPD1, SOCS3, MYC, PIM1, PIM3, PIM2, RPS27A, BNIP3L, PLK3, NPM1, BCL11B, BNIP3, RPS6, NME2, RPS3A, MIF, SOD2, BCL2, PPT1, PDCD4, CD27, IL6ST, UBA52, TPT1, BIRC3	437	455	16792	2.78691377272613	6.841440580317437E-4	4.8884147990176796E-5	4.833516827818911E-5
GOTERM_BP_DIRECT	GO:0007569~cell aging	7	1.4373716632443532	3.446829149899434E-5	NPM1, CITED2, PDCD4, BCL2, MIF, LIMS1, SOD1	437	25	16792	10.759176201372998	0.06529522365912255	0.00450155886976866	0.004451005375570135
GOTERM_BP_DIRECT	GO:0006414~translational elongation	6	1.2320328542094456	7.471185677457262E-5	EEF1A1, EEF1B2, EEF1D, RPLP1, RPLP2, EEF2	437	18	16792	12.808543096872617	0.13615851645277421	0.009147532963836734	0.009044804160771698
GOTERM_BP_DIRECT	GO:0042254~ribosome biogenesis	7	1.4373716632443532	2.9772482394101104E-4	RPL7A, RPS28, NOA1, RPS18, RPL34, RPLP0, RSL24D1	437	36	16792	7.47165013984236	0.4419628659210223	0.033816652837844526	0.03343688440372886
GOTERM_BP_DIRECT	GO:0071353~cellular response to interleukin-4	6	1.2320328542094456	3.2591828351648917E-4	RPL3, HSP90AB1, IMPDH2, TCF7, LEF1, RPLP0	437	24	16792	9.606407322654462	0.4719572249382309	0.033816652837844526	0.03343688440372886
GOTERM_BP_DIRECT	GO:0046632~alpha-beta T cell differentiation	4	0.8213552361396305	3.2798182946352524E-4	BCL11B, RPL22, TCF7, LEF1	437	6	16792	25.617086193745234	0.47408821730439654	0.033816652837844526	0.03343688440372886
GOTERM_BP_DIRECT	GO:0042273~ribosomal large subunit biogenesis	6	1.2320328542094456	3.9878078153821517E-4	RPL5, RPL11, RPL14, RPL35A, RPL26, RPL7	437	25	16792	9.222151029748282	0.5422203657274165	0.03886285391135698	0.038426415531545924
GOTERM_BP_DIRECT	GO:0045727~positive regulation of translation	8	1.642710472279261	4.166002716378236E-4	RPS4X, NPM1, SERP1, CIRBP, CD28, PABPC1, EEF2, PASK	437	53	16792	5.800094987263071	0.5579312991785911	0.03886285391135698	0.038426415531545924
GOTERM_BP_DIRECT	GO:0097421~liver regeneration	6	1.2320328542094456	8.184051907017596E-4	RPS16, RPL32, MYC, SRSF5, RPS24, RPL19	437	29	16792	7.950130198058865	0.798891795147538	0.0728752622083976	0.07205685701769583
GOTERM_BP_DIRECT	GO:0010803~regulation of tumor necrosis factor-mediated signaling pathway	6	1.2320328542094456	9.613805219657647E-4	CYLD, TRADD, RACK1, RPS27A, UBA52, BIRC3	437	30	16792	7.685125858123569	0.8480570759781643	0.08188454097960579	0.08096495961076897
GOTERM_BP_DIRECT	GO:0006977~DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest	8	1.642710472279261	0.001088283690947076	PLK3, NPM1, BTG2, CDKN1B, RGCC, CNOT7, RPS27A, UBA52	437	62	16792	4.958145714918432	0.8815315590414774	0.08883115627355508	0.08783356289018693
GOTERM_BP_DIRECT	GO:0032496~response to lipopolysaccharide	13	2.6694045174537986	0.00120862583529802	JUN, TNFRSF10A, FOS, SOD2, HSPD1, FOXP1, LTA, CD27, TNFRSF25, CCR7, JUNB, HNRNPA0, IFNAR1	437	164	16792	3.0459340291343415	0.9064379097072708	0.09470792045395285	0.0936443297188906
GOTERM_BP_DIRECT	GO:0006919~activation of cysteine-type endopeptidase activity involved in apoptotic process	9	1.8480492813141685	0.0013943045733491323	BEX3, CDKN1B, FAM162A, TRADD, TNFSF10, RACK1, TNFRSF10A, ANP32B, HSPD1	437	83	16792	4.166634501392297	0.9349987424657051	0.10505548689195962	0.10387569071451036
GOTERM_BP_DIRECT	GO:0042542~response to hydrogen peroxide	7	1.4373716632443532	0.001984290793267159	JUN, BCL2, EEF2, SOD2, AREG, HSPD1, SOD1	437	51	16792	5.274105981065195	0.9795768755067955	0.14397132088927278	0.14235449135401806
GOTERM_BP_DIRECT	GO:0010941~regulation of cell death	4	0.8213552361396305	0.002455633966986611	JUN, NOA1, EEF1D, JUNB	437	11	16792	13.972956105679218	0.9919049551306361	0.1658823083216128	0.16401941358803673
GOTERM_BP_DIRECT	GO:0060213~positive regulation of nuclear-transcribed mRNA poly(A) tail shortening	4	0.8213552361396305	0.002455633966986611	BTG2, CNOT7, PABPC1, TNRC6B	437	11	16792	13.972956105679218	0.9919049551306361	0.1658823083216128	0.16401941358803673
GOTERM_BP_DIRECT	GO:0010939~regulation of necrotic cell death	4	0.8213552361396305	0.0032114990352489392	TRADD, RPS27A, UBA52, BIRC3	437	12	16792	12.808543096872617	0.9981663570098547	0.20294601967911846	0.20066689133152243
GOTERM_BP_DIRECT	GO:0022409~positive regulation of cell-cell adhesion	4	0.8213552361396305	0.0032114990352489392	CITED2, LEF1, SIRPG, ITGA6	437	12	16792	12.808543096872617	0.9981663570098547	0.20294601967911846	0.20066689133152243
GOTERM_BP_DIRECT	GO:0006915~apoptotic process	27	5.544147843942506	0.003741070898417141	CSRNP1, TNFAIP8, BEX2, NCF1, TRADD, C1QBP, RACK1, TNFSF10, RPS3, PIM1, PIM3, APBB1, PIM2, PLK3, BNIP3, TNFRSF10A, PLSCR3, NOA1, STK17B, LTA, BCL2, PDCD4, MAL, TNFRSF25, TNFSF8, BIRC3, SLC25A6	437	567	16792	1.8297918709818024	0.9993525706470777	0.22902368406247436	0.22645169781981256
GOTERM_BP_DIRECT	GO:0071866~negative regulation of apoptotic process in bone marrow	3	0.6160164271047228	0.0038982164790697326	LEF1, FLT3LG, HSPD1	437	4	16792	28.819221967963387	0.9995246834001557	0.2314123055302305	0.22881349454418398
GOTERM_BP_DIRECT	GO:0060334~regulation of interferon-gamma-mediated signaling pathway	4	0.8213552361396305	0.00409513142661308	SOCS3, SOCS1, HSP90AB1, IFNGR2	437	13	16792	11.823270550959338	0.9996773149418312	0.23595183719808893	0.23330204627498635
GOTERM_BP_DIRECT	GO:0030490~maturation of SSU-rRNA	4	0.8213552361396305	0.005112475162013797	RPS14, RPS28, NOB1, RPS19	437	14	16792	10.978751225890814	0.999956425045999	0.28615253835385795	0.28293898253773503
GOTERM_BP_DIRECT	GO:0000470~maturation of LSU-rRNA	4	0.8213552361396305	0.00626874511367214	RPL7A, RSL1D1, NSA2, RPL10A	437	15	16792	10.246834477498092	0.9999955344799318	0.3291918728036701	0.32549497581455283
GOTERM_BP_DIRECT	GO:0033153~T cell receptor V(D)J recombination	3	0.6160164271047228	0.00638554934483893	BCL11B, TCF7, LEF1	437	5	16792	23.05537757437071	0.9999964529750784	0.3291918728036701	0.32549497581455283
GOTERM_BP_DIRECT	GO:0075525~viral translational termination-reinitiation	3	0.6160164271047228	0.00638554934483893	EIF3L, EIF3G, EIF3D	437	5	16792	23.05537757437071	0.9999964529750784	0.3291918728036701	0.32549497581455283
GOTERM_BP_DIRECT	GO:0010467~gene expression	6	1.2320328542094456	0.007891203610494382	ZBTB25, PCBP2, LTB, HNRNPA1, RBMX, HNRNPA0	437	48	16792	4.803203661327231	0.9999998181684634	0.3963812275117563	0.391929779321221
GOTERM_BP_DIRECT	GO:0000462~maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	5	1.0266940451745379	0.009068810228298474	RPS14, RPS16, RPS19, RPS8, RPS24	437	32	16792	6.004004576659039	0.9999999822494076	0.44414498093091775	0.43915713530535355
GOTERM_BP_DIRECT	GO:0010629~negative regulation of gene expression	10	2.0533880903490758	0.00953645418534044	CNOT7, NDFIP1, CITED2, MAX, ERP29, CD28, RACK1, MIF, AIF1, AES	437	137	16792	2.8047904591691863	0.999999992959339	0.45565643290443714	0.4505393111464496
GOTERM_BP_DIRECT	GO:0071277~cellular response to calcium ion	6	1.2320328542094456	0.010164330262389002	JUN, FOSB, CACYBP, FOS, RASGRP2, JUNB	437	51	16792	4.520662269484452	0.9999999979671146	0.47409340438142994	0.4687692313868452
GOTERM_BP_DIRECT	GO:0031668~cellular response to extracellular stimulus	4	0.8213552361396305	0.010613198308806355	ITGA6, FOS, AIF1, AES	437	18	16792	8.539028731248411	0.9999999991639839	0.4835175694639918	0.47808756102692807
GOTERM_BP_DIRECT	GO:0034097~response to cytokine	6	1.2320328542094456	0.011012143337675133	JUN, BCL2, FOS, IL6ST, IL6R, JUNB	437	52	16792	4.433726456609751	0.9999999996206074	0.4889207979005219	0.4834301100221087
GOTERM_BP_DIRECT	GO:0045787~positive regulation of cell cycle	5	1.0266940451745379	0.01123095247857248	RPS15A, CDKN1B, CITED2, MYC, FLT3LG	437	34	16792	5.650827836855565	0.9999999997540561	0.4889207979005219	0.4834301100221087
GOTERM_BP_DIRECT	GO:0016032~viral process	16	3.285420944558522	0.01170564452390074	EIF4A2, HSPA8, NPM1, RALA, CRTC3, SATB1, IL16, HSPD1, SEPT6, NACA, C1QBP, RACK1, PLCG1, SLC25A5, HNRNPA1, IL6ST	437	299	16792	2.0562209653842327	0.9999999999039957	0.4917388437541495	0.48621650860223964
GOTERM_BP_DIRECT	GO:0033209~tumor necrosis factor-mediated signaling pathway	9	1.8480492813141685	0.011850157312524843	TRADD, LTA, CD27, TNFRSF10A, TNFRSF25, LTB, RPS27A, UBA52, BIRC3	437	118	16792	2.93076833572509	0.9999999999279098	0.4917388437541495	0.48621650860223964
GOTERM_BP_DIRECT	GO:0043065~positive regulation of apoptotic process	16	3.285420944558522	0.012048731240530462	BNIP3L, TRADD, BNIP3, RPS6, HSPD1, SOD1, ING5, FAM162A, C1QBP, TNFSF10, LTA, RACK1, ITGA6, APBB1, RPS27A, UBA52	437	300	16792	2.0493668954996185	0.9999999999513716	0.4917388437541495	0.48621650860223964
GOTERM_BP_DIRECT	GO:0075522~IRES-dependent viral translational initiation	3	0.6160164271047228	0.012954903006092968	PCBP2, EIF3F, EIF3D	437	7	16792	16.46812683883622	0.999999999991943	0.5179317344680842	0.5121152474041241
GOTERM_BP_DIRECT	GO:0030308~negative regulation of cell growth	9	1.8480492813141685	0.01363911369953783	TSPYL2, CDKN1B, BTG1, PPT1, BCL2, RACK1, APBB1, CRLF3, CDKN2AIP	437	121	16792	2.85810465797984	0.9999999999979289	0.5343804747478922	0.5283792647200956
GOTERM_BP_DIRECT	GO:0008625~extrinsic apoptotic signaling pathway via death domain receptors	5	1.0266940451745379	0.016487609011712118	BEX3, TRADD, BCL2, CD27, TNFRSF10A	437	38	16792	5.056003854028664	0.9999999999999928	0.6333181579204714	0.6262058559938504
GOTERM_BP_DIRECT	GO:0050862~positive regulation of T cell receptor signaling pathway	3	0.6160164271047228	0.016978763690638013	TESPA1, TRAT1, CCR7	437	8	16792	14.409610983981693	0.9999999999999973	0.6396422705761512	0.632458947476266
GOTERM_BP_DIRECT	GO:0009612~response to mechanical stimulus	6	1.2320328542094456	0.018323236565414222	BTG2, JUN, CITED2, FOSB, ETS1, JUNB	437	59	16792	3.90769111430012	0.9999999999999998	0.6772683100310654	0.6696624382491952
GOTERM_BP_DIRECT	GO:0006457~protein folding	11	2.2587268993839835	0.019337984569276212	HSPA8, DNAJB1, RIC3, HSP90AB1, NUDCD2, ST13, ERP29, CCT8, PPIL4, PFDN5, CCT4	437	180	16792	2.348232901093313	1.0	0.6858922095145484	0.6781894894485352
GOTERM_BP_DIRECT	GO:0045471~response to ethanol	8	1.642710472279261	0.01958666287047864	EEF1B2, RPS4X, MYC, CD27, RPL15, RPL10A, EEF2, SOD1	437	105	16792	2.9276669935708837	1.0	0.6858922095145484	0.6781894894485352
GOTERM_BP_DIRECT	GO:0007346~regulation of mitotic cell cycle	5	1.0266940451745379	0.019606923804397505	CYLD, MYC, PIM3, PIM2, SAE1	437	40	16792	4.803203661327231	1.0	0.6858922095145484	0.6781894894485352
GOTERM_BP_DIRECT	GO:0042127~regulation of cell proliferation	11	2.2587268993839835	0.022891376473052533	CNN2, ITK, JUN, CDKN1B, IL4R, TXK, TCF7, CD27, TNFRSF10A, TNFRSF25, JUNB	437	185	16792	2.2847671470097097	1.0	0.7791070314654999	0.7703574884883477
GOTERM_BP_DIRECT	GO:0006986~response to unfolded protein	5	1.0266940451745379	0.023066976939764672	HSPA8, DNAJB1, HSP90AB1, HSPB1, HSPD1	437	42	16792	4.574479677454505	1.0	0.7791070314654999	0.7703574884883477
GOTERM_BP_DIRECT	GO:0009615~response to virus	8	1.642710472279261	0.024567182966888663	RPS15A, IFNGR2, HMGA1, HSPB1, PIM2, ZC3HAV1, TPT1, IFNAR1	437	110	16792	2.794591221135844	1.0	0.8114181015434788	0.8023056981570793
GOTERM_BP_DIRECT	GO:0043123~positive regulation of I-kappaB kinase/NF-kappaB signaling	10	2.0533880903490758	0.02485200923563488	NDFIP1, EEF1D, TRADD, TNFSF10, CCR7, PIM2, ZC3HAV1, RPS27A, UBA52, BIRC3	437	161	16792	2.3866850491066987	1.0	0.8114181015434788	0.8023056981570793
GOTERM_BP_DIRECT	GO:0051085~chaperone mediated protein folding requiring cofactor	3	0.6160164271047228	0.026367981140387665	HSPA8, DNAJB1, HSPD1	437	10	16792	11.527688787185355	1.0	0.8226423477348318	0.8134038935999842
GOTERM_BP_DIRECT	GO:0006955~immune response	19	3.9014373716632447	0.026737923460390632	IL4R, TCF7, IL16, TNFRSF10A, ETS1, TMIGD2, CNIH1, C1QBP, GPR183, FTH1, CD7, TNFSF10, LTA, CD27, TNFRSF25, TNFSF8, CCR7, LTB, IL7R	437	421	16792	1.7341732934008054	1.0	0.8226423477348318	0.8134038935999842
GOTERM_BP_DIRECT	GO:0006879~cellular iron ion homeostasis	5	1.0266940451745379	0.02687550293773825	NDFIP1, MYC, FTH1, SLC40A1, SOD1	437	44	16792	4.366548783024756	1.0	0.8226423477348318	0.8134038935999842
GOTERM_BP_DIRECT	GO:0043434~response to peptide hormone	5	1.0266940451745379	0.02687550293773825	BTG2, CDKN1B, BTG1, AREG, CD55	437	44	16792	4.366548783024756	1.0	0.8226423477348318	0.8134038935999842
GOTERM_BP_DIRECT	GO:0032870~cellular response to hormone stimulus	5	1.0266940451745379	0.028912360365349263	JUN, FOSB, FOS, AIF1, JUNB	437	45	16792	4.269514365624206	1.0	0.8713740608572186	0.861588338887408
GOTERM_BP_DIRECT	GO:0051591~response to cAMP	5	1.0266940451745379	0.031038412511655625	JUN, FOSB, FOS, AREG, JUNB	437	46	16792	4.1766988359367225	1.0	0.921276516823233	0.9109303793193476
GOTERM_BP_DIRECT	GO:0048678~response to axon injury	4	0.8213552361396305	0.032053346212782996	MAX, SOD2, AIF1, SOD1	437	27	16792	5.692685820832274	1.0	0.9372015706095804	0.9266765912561292
GOTERM_BP_DIRECT	GO:0051881~regulation of mitochondrial membrane potential	4	0.8213552361396305	0.03522761780425074	BCL2, SOD2, SLC25A36, SOD1	437	28	16792	5.489375612945407	1.0	1.0	0.988926024446865
GOTERM_BP_DIRECT	GO:0009314~response to radiation	4	0.8213552361396305	0.03522761780425074	PLK3, JUN, BCL2, JUNB	437	28	16792	5.489375612945407	1.0	1.0	0.988926024446865
GOTERM_BP_DIRECT	GO:0001666~response to hypoxia	10	2.0533880903490758	0.03582459833657635	EGR1, ADSL, CDKN1B, PKM, CITED2, BNIP3, LTA, SOD2, ETS1, HSPD1	437	172	16792	2.2340482145708047	1.0	1.0	0.9892747701736466
GOTERM_BP_DIRECT	GO:0007041~lysosomal transport	3	0.6160164271047228	0.037375903472804874	VPS51, TMEM106B, USE1	437	12	16792	9.606407322654462	1.0	1.0	0.9892747701736466
GOTERM_BP_DIRECT	GO:0030595~leukocyte chemotaxis	3	0.6160164271047228	0.037375903472804874	GPR183, SBDS, IL16	437	12	16792	9.606407322654462	1.0	1.0	0.9892747701736466
GOTERM_BP_DIRECT	GO:0035914~skeletal muscle cell differentiation	5	1.0266940451745379	0.03795582129363941	EGR1, BTG2, CITED2, FOS, EEF2	437	49	16792	3.9209825806752905	1.0	1.0	0.9892747701736466
GOTERM_BP_DIRECT	GO:0000289~nuclear-transcribed mRNA poly(A) tail shortening	4	0.8213552361396305	0.03855776854333968	EIF4A2, CNOT7, PABPC1, EIF4B	437	29	16792	5.300086798705911	1.0	1.0	0.9892747701736466
GOTERM_BP_DIRECT	GO:0032480~negative regulation of type I interferon production	4	0.8213552361396305	0.042042205134969125	CYLD, PCBP2, RPS27A, UBA52	437	30	16792	5.123417238749046	1.0	1.0	0.9892747701736466
GOTERM_BP_DIRECT	GO:0051726~regulation of cell cycle	8	1.642710472279261	0.04294877454628701	HSPA8, BEX2, JUN, CCNI, CCNG1, RACK1, SRSF5, JUNB	437	124	16792	2.479072857459216	1.0	1.0	0.9892747701736466
GOTERM_BP_DIRECT	GO:0097296~activation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway	3	0.6160164271047228	0.043426952936566766	TRADD, TNFSF10, TNFRSF10A	437	13	16792	8.867452913219502	1.0	1.0	0.9892747701736466
GOTERM_BP_DIRECT	GO:0071850~mitotic cell cycle arrest	3	0.6160164271047228	0.043426952936566766	CDKN1B, RGCC, CDC14A	437	13	16792	8.867452913219502	1.0	1.0	0.9892747701736466
GOTERM_BP_DIRECT	GO:0006974~cellular response to DNA damage stimulus	11	2.2587268993839835	0.04534747828042379	PLK3, BTG2, USP10, MYC, PHF1, BCL2, RPS3, TLK1, APBB1, ALKBH7, CDKN2AIP	437	208	16792	2.032124625946136	1.0	1.0	0.9892747701736466
GOTERM_BP_DIRECT	GO:0048147~negative regulation of fibroblast proliferation	4	0.8213552361396305	0.04567908991330072	MYC, FTH1, LTA, SOD2	437	31	16792	4.958145714918432	1.0	1.0	0.9892747701736466
GOTERM_BP_DIRECT	GO:0042100~B cell proliferation	4	0.8213552361396305	0.04946636022435096	LEF1, BCL2, IL7R, HSPD1	437	32	16792	4.803203661327231	1.0	1.0	0.9892747701736466
GOTERM_BP_DIRECT	GO:0042554~superoxide anion generation	3	0.6160164271047228	0.04981269923244214	NCF1, SOD2, SOD1	437	14	16792	8.23406341941811	1.0	1.0	0.9892747701736466
