Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0033209~tumor necrosis factor-mediated signaling pathway	24	2.8708133971291865	3.940785527373994E-9	TNFRSF1B, PSMB8, PSMB10, PSMA7, PSMB9, TXNDC17, TNFRSF1A, PSMD8, PYCARD, PSMA5, PSMB6, PSMA6, PSMA3, PSMD7, PSMA4, UBB, PSMB2, PSMC4, PSMB3, PSMD2, UBC, PSMB1, PSME1, PSME2	778	118	16792	4.389874079560803	1.2701070953968774E-5	6.684816713013884E-7	6.491925631937158E-7
GOTERM_BP_DIRECT	GO:0043161~proteasome-mediated ubiquitin-dependent protein catabolic process	32	3.827751196172249	4.449073155098857E-9	VCP, ARRB2, PSMB10, PSMA7, ANAPC11, PSMD8, PSMB6, PSMD7, UBB, PSMB2, PSMB3, PSMD2, UBC, PSMB1, BUB3, FBXW5, UBE2A, PPP2R5C, PSMB8, SIRT2, PSMB9, RBX1, PSMA5, PSMA6, PSMA3, PSMA4, PSMC4, PSME1, PSME2, RNF181, STUB1, RBCK1	778	203	16792	3.4023326199551707	1.4339259857054643E-5	7.169681389441809E-7	6.962799487729711E-7
GOTERM_BP_DIRECT	GO:0000165~MAPK cascade	37	4.425837320574163	4.755723049020026E-9	YWHAB, RASAL3, IL2RG, PSMB10, PSMA7, PSMD8, PSMB6, PSMD7, UBB, PSMB2, PSMB3, PSMD2, CCL5, UBC, PSMB1, MAPK1, FYN, JAK1, MAP2K3, TGFB1, PSMB8, PSMB9, RBX1, PSMA5, PSMA6, PSMA3, PSMA4, TAOK3, PSMC4, PTPRA, IL2RB, PSME1, PSME2, LAMTOR2, CALM1, CALM2, LAT	778	262	16792	3.048058242901156	1.532757791811168E-5	7.298902565234069E-7	7.088291973063181E-7
GOTERM_BP_DIRECT	GO:0006955~immune response	49	5.861244019138756	7.496815463256303E-9	IFITM3, IFITM2, GPR65, CTSW, CTSS, SPN, FCGR3A, ADGRE5, TRBC1, IKBKG, B2M, CTSC, HLA-DPA1, HLA-B, HLA-C, HLA-A, HLA-F, TNFRSF1B, HLA-E, TNFRSF1A, TAPBP, TGFBR3, ZAP70, IFNG, CD8A, HLA-DQB1, WAS, IFI6, CST7, IL2RG, CRIP1, HLA-DMA, CCL5, CCL4, MBP, HLA-DQA2, HLA-DQA1, IL32, CD164, CD74, PRELID1, HLA-DRB5, XBP1, GZMA, GZMH, HLA-DPB1, HLA-DRA, LAT, HLA-DRB1	778	421	16792	2.5120993594636345	2.4161944548128922E-5	1.0982834653670484E-6	1.0665923818178286E-6
GOTERM_BP_DIRECT	GO:0043488~regulation of mRNA stability	22	2.631578947368421	8.050634551868527E-9	YWHAB, YWHAZ, PSMB8, PSMB10, PSMA7, PSMB9, PSMD8, PSMA5, PSMB6, PSMA6, PSMA3, PSMD7, PSMA4, UBB, PSMB2, PSMC4, PSMB3, PSMD2, UBC, PSMB1, PSME1, PSME2	778	103	16792	4.6100781191504225	2.594685880563663E-5	1.1281389200292288E-6	1.095586354232543E-6
GOTERM_BP_DIRECT	GO:0042110~T cell activation	15	1.7942583732057416	1.510759155846958E-8	WAS, NLRC3, CD3G, SLA2, CD3E, DDOST, CD2, ZAP70, CASP8, CD8A, RAB29, FYN, LAT, ADA, NCK1	778	47	16792	6.888366241864027	4.869058238332613E-5	2.0288236497061435E-6	1.970281732417074E-6
GOTERM_BP_DIRECT	GO:0002474~antigen processing and presentation of peptide antigen via MHC class I	12	1.4354066985645932	4.727159300567112E-8	BCAP31, PDIA3, HLA-B, HLA-C, TAP1, HLA-A, CALR, HLA-F, B2M, TAPBP, HLA-E, HLA-DQB1	778	30	16792	8.633419023136247	1.5234474211522908E-4	6.09425377029112E-6	5.918403444310024E-6
GOTERM_BP_DIRECT	GO:0038095~Fc-epsilon receptor signaling pathway	28	3.349282296650718	5.0911259695976795E-8	PIK3R1, PSMB10, PSMA7, PSMD8, PSMB6, PSMD7, UBB, PSMB2, PSMB3, PSMD2, UBC, PSMB1, MAPK1, IKBKG, RAC1, NFATC2, PSMB8, PSMB9, PSMA5, PSMA6, PSMA3, PSMA4, PSMC4, PSME1, PSME2, CALM1, CALM2, LAT	778	178	16792	3.3951647843794235	1.6407353250247336E-4	6.311038076928201E-6	6.1289324172464375E-6
GOTERM_BP_DIRECT	GO:0030168~platelet activation	22	2.631578947368421	6.148308722324418E-8	PRKCH, PRKCB, F2R, RHOG, PIK3R1, ARRB2, DGKZ, YWHAZ, RHOA, RHOB, PIK3R5, RAP2B, GNG2, LCK, GNB1, RAC2, FLNA, MAPK1, FYN, PTPN6, RAC1, LAT	778	115	16792	4.129026489326031	1.9814036366805343E-4	7.3392588933524445E-6	7.1274838151390474E-6
GOTERM_BP_DIRECT	GO:0006915~apoptotic process	57	6.8181818181818175	7.073990230431507E-8	PLEKHF1, SH3KBP1, GPR65, ZFAND6, ITGB2, PRF1, SRA1, CIB1, GHITM, LITAF, PYCARD, MRPL41, MYDGF, CASP8, LGALS1, RPS6KA1, CASP4, CASP1, TSPO, MAP3K8, IKBKG, CTSC, SH3GLB1, SAP30BP, PRKCB, DYNLL1, TMEM173, RHOB, MFSD10, IFNG, IRF1, TAX1BP1, FKBP8, SQSTM1, RTN4, CST3, MIEN1, CXCR3, INPP5D, MAPK1, PMAIP1, POLR2G, SCAND1, YARS, PRELID1, GZMA, GZMB, CFLAR, GZMH, CD2, ITCH, GZMM, PPP2R2B, BAX, PTPN6, XAF1, MYD88	778	567	16792	2.1697746222167815	2.2796872425845383E-4	8.142668040243125E-6	7.907710507589508E-6
GOTERM_BP_DIRECT	GO:0038096~Fc-gamma receptor signaling pathway involved in phagocytosis	23	2.751196172248804	8.015293707973351E-8	ACTR3, ACTR2, HSP90AA1, WIPF1, WAS, BRK1, ARPC4, CD3G, ARPC5, PIK3R1, ACTB, ACTG1, CDC42, FGR, FCGR3A, ARPC2, ARPC3, MAPK1, FYN, CD247, RAC1, MYO1G, NCK1	778	127	16792	3.908831447482947	2.582995614373029E-4	8.90803159337866E-6	8.650989415847099E-6
GOTERM_BP_DIRECT	GO:0090263~positive regulation of canonical Wnt signaling pathway	22	2.631578947368421	1.3164470908680332E-7	ILK, PSMB8, PSMB10, PSMA7, PSMB9, PSMD8, PSMA5, PSMB6, PSMA6, PSMA3, PSMD7, PSMA4, UBB, PSMB2, PSMC4, PSMB3, PSMD2, UBC, PSMB1, PSME1, PIN1, PSME2	778	120	16792	3.956983718937446	4.2420092680017785E-4	1.4143029912892237E-5	1.3734931314723146E-5
GOTERM_BP_DIRECT	GO:0045071~negative regulation of viral genome replication	13	1.555023923444976	1.4941314552834436E-7	IFITM3, SRPK2, APOBEC3C, IFITM1, IFITM2, APOBEC3G, ISG15, ADAR, OASL, BST2, FAM111A, IFI16, CCL5	778	40	16792	7.0146529562982	4.81442673260446E-4	1.5107961616181619E-5	1.4672019813418699E-5
GOTERM_BP_DIRECT	GO:0016032~viral process	37	4.425837320574163	1.5000148052057455E-7	CX3CR1, SP100, SF3B2, YWHAB, PIK3R1, IL2RG, PSMB10, PSMA7, PSMB6, PSMB2, PSMB3, PSMB1, MAPK1, FYN, FDPS, HLA-B, HLA-C, CFLAR, HLA-A, DYNLL1, PSMB8, RHOA, PSMB9, TNFRSF1A, RBX1, PSMA3, PSMA4, BIN1, LCK, IL2RB, FKBP8, ZYX, BAX, HLA-DRA, CD247, RBCK1, TLN1	778	299	16792	2.6708737780605447	4.8333796269139917E-4	1.5107961616181619E-5	1.4672019813418699E-5
GOTERM_BP_DIRECT	GO:0006914~autophagy	23	2.751196172248804	1.8664344682337861E-7	SH3GLB1, XBP1, VCP, GABARAPL1, RGS19, VPS4B, RAB1B, PTPN22, VPS37B, HMGB1, PARK7, WDR45, GABARAP, SIRT2, TMEM59, MAP1LC3B, IFI16, LAMP1, CHMP2A, TMEM208, TMBIM6, SQSTM1, OPTN	778	133	16792	3.7324931866942417	6.013709891424801E-4	1.8228843306416647E-5	1.7702848138096214E-5
GOTERM_BP_DIRECT	GO:0070527~platelet aggregation	13	1.555023923444976	2.0240631097229383E-7	PLEK, ILK, MYL12A, ACTB, ACTG1, RAP2B, FLNA, MYH9, PTPN6, TLN1, CLIC1, VCL, FERMT3	778	41	16792	6.843563859803122	6.521428685051234E-4	1.9186927654814796E-5	1.863328686303764E-5
GOTERM_BP_DIRECT	GO:0002504~antigen processing and presentation of peptide or polysaccharide antigen via MHC class II	9	1.076555023923445	3.397514617448363E-7	HLA-DMA, HLA-DRB5, HLA-DPB1, HLA-DRA, HLA-DQA2, HLA-DRB1, HLA-DQA1, HLA-DPA1, HLA-DQB1	778	17	16792	11.426584001209736	0.0010944198325190113	3.042545023027585E-5	2.954752070144692E-5
GOTERM_BP_DIRECT	GO:0048013~ephrin receptor signaling pathway	18	2.15311004784689	3.398436885789422E-7	PSENEN, ACTR3, ACTR2, ROCK1, ARPC4, AP2B1, ARPC5, MYL12A, RHOA, ACTB, ACTG1, CDC42, ARPC2, ARPC3, AP2S1, FYN, RAC1, NCK1	778	86	16792	4.517486698152687	0.0010947167541804914	3.042545023027585E-5	2.954752070144692E-5
GOTERM_BP_DIRECT	GO:0043123~positive regulation of I-kappaB kinase/NF-kappaB signaling	25	2.9904306220095696	3.88709609732134E-7	SLC20A1, LITAF, AKAP13, CASP8, LGALS1, UBB, UBC, CASP1, FLNA, FYN, IKBKG, PRKCB, F2R, MIB2, SHISA5, CFLAR, RHOA, TNFRSF1A, BST2, REL, TERF2IP, S100A4, RBCK1, MYD88, TMEM9B	778	161	16792	3.3514825400373627	0.0012520268751475827	3.385975870720724E-5	3.288273185031296E-5
GOTERM_BP_DIRECT	GO:0045087~innate immune response	45	5.382775119617225	7.007313924228404E-7	SPON2, HMGB2, ADAR, HMGB1, CORO1A, PYCARD, PSTPIP1, UBB, IFI16, CASP4, UBC, SLAMF6, CSK, FYN, IKBKG, B2M, JAK1, KLRG1, ZBP1, SRPK2, ZNF683, APOBEC3C, AKIRIN2, ANXA1, APOBEC3G, SH2D1A, HLA-B, MATK, HLA-C, CYBA, TMEM173, SIRT2, HLA-E, FGR, BST2, ZAP70, ITCH, GZMM, TYROBP, LCK, CAPZA1, REL, KLRD1, MYD88, CD244	778	430	16792	2.2587433490763438	0.002255909671625478	5.943308625733722E-5	5.771813837588132E-5
GOTERM_BP_DIRECT	GO:0019886~antigen processing and presentation of exogenous peptide antigen via MHC class II	18	2.15311004784689	9.276379489346729E-7	CD74, DYNC1H1, ARF1, HLA-DRB5, DCTN3, AP2B1, DYNLL1, CTSS, HLA-DMA, ACTR1A, HLA-DPB1, AP2S1, HLA-DRA, HLA-DQA2, HLA-DQA1, HLA-DRB1, HLA-DPA1, HLA-DQB1	778	92	16792	4.222868000447077	0.0029853135591252355	7.666095152349873E-5	7.444889179911607E-5
GOTERM_BP_DIRECT	GO:0051607~defense response to virus	24	2.8708133971291865	2.2291917372416824E-6	IFITM3, APOBEC3C, SPON2, IFITM1, IFITM2, APOBEC3G, PRF1, ISG15, ADAR, LILRB1, TMEM173, LYST, OASL, DNAJC3, BST2, PYCARD, FAM111A, ITCH, PTPRC, IFNG, IFI16, CD8A, IRF1, PMAIP1	778	165	16792	3.1394250993222714	0.007158944771665787	1.7961712422824856E-4	1.7443425343916164E-4
GOTERM_BP_DIRECT	GO:0007165~signal transduction	89	10.645933014354068	2.6859163306803417E-6	ARHGAP9, CALCOCO1, CLIC3, CBLB, ARRB2, LSP1, ITGAL, LITAF, SPN, PYCARD, CCND3, PSTPIP1, LGALS1, SIT1, RPS6KA1, CASP1, RAC2, TSPO, OSTF1, CLIC1, CD53, MAP2K3, PDIA3, CAP1, HSP90AA1, ANXA1, PPP1R12A, PRKCH, CD300A, PRKCB, ANXA4, ANXA5, ARAP2, PPP2R5C, YWHAZ, TNFRSF1A, SIGIRR, APBB1IP, DOK2, TYROBP, RAP2B, CDC42EP3, S100A6, XCL2, VOPP1, CD226, OPTN, CDC42SE1, ROCK1, SLC20A1, MGST3, SH2D2A, PXN, PIK3R1, SRI, IQGAP1, TXN, RASAL3, IQGAP2, IL2RG, GNAI2, EBP, GNG5, INPP5D, SH3BP2, CCL4, SH3BP5, MAPK1, RSU1, IL12RB1, S100A11, YARS, CD164, CD74, LILRB1, DEK, ARHGAP25, ARHGAP30, GNB2, GNB1, IL2RB, ZYX, PKN1, MYD88, LAT, CD244, SIPA1, TMEM9B, NFKBIB	778	1161	16792	1.6545527412987209	0.008619358446286252	2.111392276532376E-4	2.050467832934017E-4
GOTERM_BP_DIRECT	GO:0048010~vascular endothelial growth factor receptor signaling pathway	15	1.7942583732057416	4.505705335258595E-6	XBP1, HSP90AA1, ROCK1, SH2D2A, PXN, BRK1, CYBA, PIK3R1, RHOA, ACTB, ACTG1, CDC42, FYN, RAC1, NCK1	778	72	16792	4.496572407883462	0.014416986480870753	3.438519859236401E-4	3.3393010112969085E-4
GOTERM_BP_DIRECT	GO:0002250~adaptive immune response	22	2.631578947368421	4.587538130535689E-6	EOMES, ZNF683, ANXA1, BTN3A1, PRKCB, SH2D1A, TAP1, LILRB1, CTSS, HLA-E, ZAP70, RNF125, IFNG, SIT1, ORAI1, SLAMF7, CSK, FYN, LAT, CD244, SKAP1, OTUB1	778	148	16792	3.2083651775168485	0.014676898046214526	3.438519859236401E-4	3.3393010112969085E-4
GOTERM_BP_DIRECT	GO:0090090~negative regulation of canonical Wnt signaling pathway	23	2.751196172248804	6.293602231260174E-6	RGS19, PSMB8, PSMB10, PSMA7, PSMB9, RBX1, PSMD8, PSMA5, MAD2L2, PSMB6, PSMA6, PSMA3, PSMD7, PSMA4, UBB, PSMB2, PSMC4, PSMB3, PSMD2, UBC, PSMB1, PSME1, PSME2	778	163	16792	3.045531250492848	0.020080000509060447	4.6100636343980773E-4	4.4770397690555334E-4
GOTERM_BP_DIRECT	GO:0030036~actin cytoskeleton organization	20	2.3923444976076556	8.35822957237896E-6	CAP1, ROCK1, RHOG, ARPC5, DYNLL1, CORO1A, RHOA, MTSS1, CDC42, DIAPH1, SLC9A3R1, CAPZB, DNAJB6, TMSB4X, MOB2, CFL1, RAC2, RAC1, PFN1, TMSB10	778	130	16792	3.320545778129326	0.026579076453458805	5.986349758172753E-4	5.813613013676922E-4
GOTERM_BP_DIRECT	GO:0007159~leukocyte cell-cell adhesion	9	1.076555023923445	1.0861610348833237E-5	ITGB1, ITGA4, ROCK1, CCL5, ITGB2, MSN, ITGAL, EZR, FERMT3	778	25	16792	7.770077120822622	0.03440149771471379	7.610210903106417E-4	7.390617476488702E-4
GOTERM_BP_DIRECT	GO:0021762~substantia nigra development	12	1.4354066985645932	1.1264691310720374E-5	CDC42, G6PD, YWHAQ, HSPA5, MBP, CALM1, DYNLL1, CALM2, RHOA, SIRT2, ACTB, COX6B1	778	49	16792	5.285766748858927	0.03565513501336215	7.724702147755695E-4	7.501805064373356E-4
GOTERM_BP_DIRECT	GO:0007229~integrin-mediated signaling pathway	17	2.0334928229665072	1.1725677877004768E-5	ITGB1, ITGAM, ITGA4, ITGB2, PLEK, ILK, ITGAL, FGR, TYROBP, ZYX, MYH9, ADAM8, ITGB7, ITGB1BP1, CD47, LAT, FERMT3	778	99	16792	3.7062657422554595	0.03708687233947838	7.873304124497159E-4	7.646119115630192E-4
GOTERM_BP_DIRECT	GO:0002480~antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-independent	6	0.7177033492822966	2.2586656329650757E-5	HLA-B, HLA-C, HLA-A, HLA-F, B2M, HLA-E	778	9	16792	14.389031705227078	0.07021101411817188	0.0014856488438870282	0.0014427802920776913
GOTERM_BP_DIRECT	GO:0098609~cell-cell adhesion	30	3.588516746411483	2.4004257102522387E-5	MACF1, TES, AHNAK, YWHAB, ENO1, PARK7, IQGAP1, BZW1, RTN4, PSMB6, LASP1, SEPT7, CAPZB, BSG, EFHD2, LRRFIP1, EPS15, S100A11, SNX5, SH3GLB1, VASP, CAST, HSPA5, ANXA2, YWHAZ, RAB11B, EHD1, CAPZA1, TAGLN2, PFN1	778	271	16792	2.3893226078790346	0.07444956094952804	0.0015473144128285929	0.0015026664946179015
GOTERM_BP_DIRECT	GO:0050690~regulation of defense response to virus by virus	9	1.076555023923445	2.7584712143297158E-5	ARF1, LCK, AP2S1, FYN, HLA-A, AP2B1, CD247, RAC1, B2M	778	28	16792	6.937568857877341	0.08506911627931812	0.001743245632114642	0.0016929440982062767
GOTERM_BP_DIRECT	GO:0034314~Arp2/3 complex-mediated actin nucleation	8	0.9569377990430622	4.094156164656928E-5	ACTR3, ACTR2, ARPC2, ARPC3, ARPC5L, ARPC4, ARPC5, IQGAP2	778	22	16792	7.848562748305679	0.12362163210231103	0.002537589484363323	0.0024643670760338817
GOTERM_BP_DIRECT	GO:0009615~response to virus	17	2.0334928229665072	4.507120343409513E-5	IFITM3, IFITM1, IFITM2, ADAR, LILRB1, ENO1, OASL, BST2, FGR, IFNG, CCL5, TBX21, CCL4, CFL1, IKBKG, MYD88, LAMTOR5	778	110	16792	3.335639168029914	0.1352092963182907	0.0027408394088318604	0.002661752202805995
GOTERM_BP_DIRECT	GO:1900740~positive regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway	9	1.076555023923445	4.78431784988088E-5	SH3GLB1, CASP8, PPP3CC, YWHAQ, YWHAB, PMAIP1, GZMB, DYNLL1, YWHAZ	778	30	16792	6.4750642673521845	0.14290134737451188	0.0028555289685492733	0.0027731323833568803
GOTERM_BP_DIRECT	GO:0008360~regulation of cell shape	19	2.272727272727273	8.199589633561018E-5	CDC42SE1, ANXA1, WDR1, WIPF1, SH3KBP1, ITGB2, MSN, CORO1A, MYL12A, MYL12B, FGR, DIAPH1, SLC9A3R1, FMNL1, ARHGDIA, CDC42EP3, MYH9, FYN, EZR	778	140	16792	2.929195739992655	0.23224423376301084	0.0048049595252667564	0.004666311918735634
GOTERM_BP_DIRECT	GO:0032481~positive regulation of type I interferon production	11	1.3157894736842104	9.663646047147028E-5	ZBP1, IFI16, POLR3GL, IRF1, POLR2F, PTPN22, LRRFIP1, TMEM173, POLR2K, MYD88, POLR2L	778	51	16792	4.655274963455819	0.2676336134956252	0.005561773430349084	0.00540128787992325
