Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0043066~negative regulation of apoptotic process	37	6.502636203866433	1.4460508020141357E-7	TNFAIP8, FCMR, CDKN1B, CITED2, TAF9, LEF1, HSPB1, AIF1, HSPD1, PRDX2, SOCS3, MYC, PIM1, PIM2, TIMP1, RPS27A, BNIP3L, NPM1, SEMA4D, BCL11B, DUSP1, BNIP3, RPS6, NME2, RPS3A, MIF, NFKBIA, HAX1, BCL2, PPT1, PDCD4, CD27, NAA16, IL6ST, UBA52, TPT1, BIRC3	508	455	16792	2.6879986155576705	3.2762145588938196E-4	2.730625931136693E-5	2.702909957431422E-5
GOTERM_BP_DIRECT	GO:0042274~ribosomal small subunit biogenesis	8	1.4059753954305798	1.9823017075227717E-7	RPS15, RPS17, RPS28, RPS16, RPS7, RPS19, RPS6, RPS24	508	16	16792	16.52755905511811	4.490887408293842E-4	3.455304360958924E-5	3.420232869210444E-5
GOTERM_BP_DIRECT	GO:0006446~regulation of translational initiation	10	1.7574692442882252	8.839539226708814E-7	EIF4A2, EIF3M, EIF3K, EIF3L, HSPB1, EIF3H, EIF3E, EIF3F, EIF3D, EIF4B	508	36	16792	9.181977252843396	0.0020010357273766433	1.4307425634087266E-4	1.4162204632505622E-4
GOTERM_BP_DIRECT	GO:0071353~cellular response to interleukin-4	7	1.2302284710017575	6.226711143211242E-5	RPL3, HSP90AB1, IMPDH2, TCF7, LEF1, RPLP0, GATA3	508	24	16792	9.641076115485564	0.1315989809922138	0.009406484967011115	0.009311008729481877
GOTERM_BP_DIRECT	GO:0042273~ribosomal large subunit biogenesis	7	1.2302284710017575	7.985401820184597E-5	RPL5, RPL11, RPL14, WDR74, RPL35A, RPL26, RPL7	508	25	16792	9.255433070866141	0.16552828448958667	0.011309325327836435	0.011194535176671282
GOTERM_BP_DIRECT	GO:0042254~ribosome biogenesis	8	1.4059753954305798	8.562440255907062E-5	RPL7A, RPS28, NOA1, RPS18, RPL34, RPLP0, RSL24D1, GNL3	508	36	16792	7.345581802274716	0.1763694434428673	0.011413229188167883	0.011297384408235025
GOTERM_BP_DIRECT	GO:0006414~translational elongation	6	1.054481546572935	1.521240213525976E-4	EEF1A1, EEF1B2, EEF1D, RPLP1, RPLP2, EEF2	508	18	16792	11.018372703412075	0.2915949572629929	0.019150724021388118	0.018956343327437578
GOTERM_BP_DIRECT	GO:0097421~liver regeneration	7	1.2302284710017575	1.93312282537885E-4	NFKBIA, RPS16, RPL32, MYC, SRSF5, RPS24, RPL19	508	29	16792	7.978821612815639	0.35473098878719356	0.02305503327530776	0.02282102367013032
GOTERM_BP_DIRECT	GO:0060213~positive regulation of nuclear-transcribed mRNA poly(A) tail shortening	5	0.8787346221441126	2.2887784338829415E-4	BTG2, CNOT7, PABPC1, TOB1, TNRC6B	508	11	16792	15.02505368647101	0.40470402161539976	0.025931859655893726	0.02566865013599719
GOTERM_BP_DIRECT	GO:0046632~alpha-beta T cell differentiation	4	0.7029876977152899	5.112408616893911E-4	BCL11B, RPL22, TCF7, LEF1	508	6	16792	22.036745406824146	0.686127373234468	0.055165323456579055	0.05460539298901449
GOTERM_BP_DIRECT	GO:1900153~positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	5	0.8787346221441126	6.459046788905075E-4	CNOT7, PABPC1, TOB1, ZFP36L1, TNRC6B	508	14	16792	11.805399325084364	0.7687122992264628	0.06363565227677782	0.06298974759788732
GOTERM_BP_DIRECT	GO:0030490~maturation of SSU-rRNA	5	0.8787346221441126	6.459046788905075E-4	RPS14, RPS28, NOB1, RPS19, NOL11	508	14	16792	11.805399325084364	0.7687122992264628	0.06363565227677782	0.06298974759788732
GOTERM_BP_DIRECT	GO:0042981~regulation of apoptotic process	17	2.987697715289982	7.70419007828479E-4	EGR1, BNIP3L, BEX2, DUSP1, ACTN1, NME4, ETS1, RSL1D1, PRDX2, HAX1, SERBP1, RPS3, TNFRSF25, ATM, NAE1, TPT1, BIRC3	508	213	16792	2.6382019149014826	0.8256067206922205	0.07274039465580556	0.07200207643996993
GOTERM_BP_DIRECT	GO:0000470~maturation of LSU-rRNA	5	0.8787346221441126	8.598782438540571E-4	RPL7A, RSL1D1, NSA2, NHP2, RPL10A	508	15	16792	11.018372703412073	0.8576294781133667	0.07793936402293174	0.077148276038586
GOTERM_BP_DIRECT	GO:0034097~response to cytokine	8	1.4059753954305798	9.051278860705488E-4	JUN, BCL2, FOS, TIMP1, IL6ST, IL6R, JUNB, NFKB2	508	52	16792	5.085402786190188	0.8715157008767536	0.07888537653214861	0.07808468647908619
GOTERM_BP_DIRECT	GO:0045727~positive regulation of translation	8	1.4059753954305798	0.0010161971027965087	RPS4X, NPM1, SERP1, CIRBP, CD28, PABPC1, EEF2, PASK	508	53	16792	4.989451790224335	0.9001287505506965	0.08528528277544031	0.08441963339157663
GOTERM_BP_DIRECT	GO:0006986~response to unfolded protein	7	1.2302284710017575	0.0015323228415382638	HSPA8, DNAJB1, HSP90AB1, DNAJC4, HSPB1, STT3B, HSPD1	508	42	16792	5.509186351706036	0.9690352735480502	0.12400869853306093	0.12275000477036878
GOTERM_BP_DIRECT	GO:0010803~regulation of tumor necrosis factor-mediated signaling pathway	6	1.054481546572935	0.001876710326446289	CYLD, RACK1, TNFAIP3, RPS27A, UBA52, BIRC3	508	30	16792	6.611023622047244	0.9858298986461044	0.14664226205956177	0.14515383662824227
GOTERM_BP_DIRECT	GO:1902600~hydrogen ion transmembrane transport	8	1.4059753954305798	0.0023388968933990627	CYB5A, ATP6V1G1, COX7A2L, UQCRB, COX4I1, COX11, COX7C, UQCRH	508	61	16792	4.33509745708016	0.9950390005115721	0.17643582868677293	0.17464499723937849
GOTERM_BP_DIRECT	GO:0000462~maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	6	1.054481546572935	0.0025238567144206152	RPS14, RPS16, RPS19, RPS8, UTP18, RPS24	508	32	16792	6.197834645669292	0.9967408489258699	0.17643582868677293	0.17464499723937849
GOTERM_BP_DIRECT	GO:0032212~positive regulation of telomere maintenance via telomerase	6	1.054481546572935	0.0025238567144206152	CCT2, STN1, ATM, CCT8, HNRNPA1, CCT4	508	32	16792	6.197834645669292	0.9967408489258699	0.17643582868677293	0.17464499723937849
GOTERM_BP_DIRECT	GO:0006977~DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest	8	1.4059753954305798	0.00256945381582679	NPM1, BTG2, CDKN1B, RGCC, CNOT7, ATM, RPS27A, UBA52	508	62	16792	4.26517653035306	0.9970615567832224	0.17643582868677293	0.17464499723937849
GOTERM_BP_DIRECT	GO:0009060~aerobic respiration	6	1.054481546572935	0.002901884417746835	OXA1L, ADSL, UQCRB, PMPCB, COX11, UQCRH	508	33	16792	6.010021474588403	0.9986193895270465	0.18787628830326653	0.18596933568589002
GOTERM_BP_DIRECT	GO:0051402~neuron apoptotic process	6	1.054481546572935	0.002901884417746835	FAM162A, MAX, BNIP3, BCL2, ATM, NAE1	508	33	16792	6.010021474588403	0.9986193895270465	0.18787628830326653	0.18596933568589002
GOTERM_BP_DIRECT	GO:0010941~regulation of cell death	4	0.7029876977152899	0.0037671005283308827	JUN, NOA1, EEF1D, JUNB	508	11	16792	12.020042949176808	0.9998069128171851	0.23711804992216057	0.2347112912512825
GOTERM_BP_DIRECT	GO:0043488~regulation of mRNA stability	10	1.7574692442882252	0.003957498209445352	HSPA8, EXOSC5, PSMA1, APEX1, SERBP1, HSPB1, PABPC1, RPS27A, UBA52, ZFP36L1	508	103	16792	3.209234767984099	0.9998747855523173	0.24237002547576128	0.2399099590212412
GOTERM_BP_DIRECT	GO:0022409~positive regulation of cell-cell adhesion	4	0.7029876977152899	0.004911085802165183	CITED2, LEF1, SIRPG, ITGA6	508	12	16792	11.018372703412073	0.9999857098030908	0.29285580072911327	0.2898833014278028
GOTERM_BP_DIRECT	GO:0071866~negative regulation of apoptotic process in bone marrow	3	0.5272407732864675	0.0052427539427518976	LEF1, FLT3LG, HSPD1	508	4	16792	24.791338582677167	0.9999932861089075	0.3009464119747695	0.2978917926122719
GOTERM_BP_DIRECT	GO:0050852~T cell receptor signaling pathway	12	2.10896309314587	0.0053123814999959315	NFKBIA, ITK, PSMA1, TRAT1, UBE2D2, TXK, CD28, GATA3, PLCG1, RPS27A, UBA52, PAG1	508	148	16792	2.6801447116407746	0.999994270859376	0.3009464119747695	0.2978917926122719
GOTERM_BP_DIRECT	GO:0071850~mitotic cell cycle arrest	4	0.7029876977152899	0.006242635574631132	CDKN1B, RGCC, DUSP1, CDC14A	508	13	16792	10.170805572380376	0.9999993124631498	0.3386254671481655	0.3351884037128576
GOTERM_BP_DIRECT	GO:0007569~cell aging	5	0.8787346221441126	0.006276376707953641	NPM1, CITED2, PDCD4, BCL2, MIF	508	25	16792	6.611023622047244	0.999999363377779	0.3386254671481655	0.3351884037128576
GOTERM_BP_DIRECT	GO:0006915~apoptotic process	29	5.0966608084358525	0.007544801878402207	PPP1R15A, CSRNP1, TNFAIP8, BEX2, NCF1, TNFAIP3, ZFP36L1, FXR1, C1QBP, RACK1, RPS3, PIM1, APBB1, PIM2, BNIP3, TGFBR2, NFKBIA, PLSCR3, NOA1, STK17B, LTA, BCL2, PDCD4, MAL, TNFRSF25, TNFSF8, BIRC3, DAP3, SLC25A6	508	567	16792	1.690649779888625	0.9999999647690978	0.3953953952135704	0.3913821145031061
GOTERM_BP_DIRECT	GO:0000398~mRNA splicing, via spliceosome	15	2.6362038664323375	0.0076775804895838915	HSPA8, SNRPN, LSM5, LSM4, U2AF1L4, HELB, SNRPD2, TRA2B, PCBP2, PABPC1, SRSF5, HNRNPA1, RBMX, HNRNPA0, SF1	508	222	16792	2.233453926367312	0.999999973983273	0.3953953952135704	0.3913821145031061
GOTERM_BP_DIRECT	GO:0017148~negative regulation of translation	7	1.2302284710017575	0.007890207093390951	FXR1, BTG2, CIRBP, RPS3, RACK1, RPL13A, TOB1	508	58	16792	3.9894108064078195	0.9999999839910491	0.39731576163608656	0.3932829891216867
GOTERM_BP_DIRECT	GO:0033153~T cell receptor V(D)J recombination	3	0.5272407732864675	0.00856359640835483	BCL11B, TCF7, LEF1	508	5	16792	19.833070866141732	0.9999999965630303	0.406971149275477	0.402840374150439
GOTERM_BP_DIRECT	GO:0009612~response to mechanical stimulus	7	1.2302284710017575	0.008565420874293008	BTG2, JUN, CITED2, FOSB, ETS1, JUNB, TGFBR2	508	59	16792	3.921793674095823	0.9999999965773324	0.406971149275477	0.402840374150439
GOTERM_BP_DIRECT	GO:0006457~protein folding	13	2.2847100175746924	0.008620748087035699	HSPA8, CCT2, TRAP1, RIC3, HSP90AB1, ST13, DNAJB1, NUDCD2, DNAJC4, CCT8, PFDN5, CCT4, FKBP5	508	180	16792	2.3873140857392827	0.9999999969839075	0.406971149275477	0.402840374150439
GOTERM_BP_DIRECT	GO:0061418~regulation of transcription from RNA polymerase II promoter in response to hypoxia	5	0.8787346221441126	0.0094615042997179	EGR1, UBE2D2, RPS27A, HIF1A, UBA52	508	28	16792	5.902699662542182	0.9999999995589396	0.4291630677519819	0.42480704367506417
GOTERM_BP_DIRECT	GO:1904874~positive regulation of telomerase RNA localization to Cajal body	4	0.7029876977152899	0.009496301349428317	CCT2, NHP2, CCT8, CCT4	508	15	16792	8.814698162729659	0.9999999995926889	0.4291630677519819	0.42480704367506417
GOTERM_BP_DIRECT	GO:0016032~viral process	18	3.163444639718805	0.009659009909687148	EIF4A2, HSPA8, NPM1, RALA, CRTC3, SATB1, IL16, HSPD1, NFKBIA, SEPT6, NACA, C1QBP, RACK1, VIM, PLCG1, HNRNPA1, IL6ST, NUP58	508	299	16792	1.989940220683117	0.9999999997192922	0.4291630677519819	0.42480704367506417
GOTERM_BP_DIRECT	GO:0009967~positive regulation of signal transduction	7	1.2302284710017575	0.010038393639261173	GATA3, LDLRAP1, TOB1, PAG1, CDKN2AIP, SH2B1, EIF2A	508	61	16792	3.7932102749451397	0.9999999998821892	0.43744230743395807	0.43300224870890025
GOTERM_BP_DIRECT	GO:0032870~cellular response to hormone stimulus	6	1.054481546572935	0.011120239297598495	JUN, DUSP1, FOSB, FOS, AIF1, JUNB	508	45	16792	4.4073490813648295	0.9999999999901111	0.4677467473122016	0.4629990971850257
GOTERM_BP_DIRECT	GO:0032496~response to lipopolysaccharide	12	2.10896309314587	0.011146656820326076	JUN, LTA, CD27, CCR7, TNFRSF25, FOS, JUNB, HSPD1, HNRNPA0, NFKB2, IFNAR1, FOXP1	508	164	16792	2.4186671787977723	0.999999999990692	0.4677467473122016	0.4629990971850257
GOTERM_BP_DIRECT	GO:0035162~embryonic hemopoiesis	4	0.7029876977152899	0.011429449475400456	FLT3LG, GATA3, HIF1A, TGFBR2	508	16	16792	8.263779527559056	0.9999999999951317	0.47089331838649884	0.4661137304240586
GOTERM_BP_DIRECT	GO:0032480~negative regulation of type I interferon production	5	0.8787346221441126	0.012079163085507515	CYLD, PCBP2, TNFAIP3, RPS27A, UBA52	508	30	16792	5.509186351706036	0.9999999999989025	0.4887747062814291	0.48381362144273854
GOTERM_BP_DIRECT	GO:0001649~osteoblast differentiation	9	1.5817223198594026	0.013441318016675191	RPS15, FBL, RSL1D1, LEF1, RDH14, RPS11, RBMX, JUNB, RUNX2	508	104	16792	2.8605390672319806	0.9999999999999518	0.5343513443120348	0.528927654586008
GOTERM_BP_DIRECT	GO:0010467~gene expression	6	1.054481546572935	0.014483373159287305	ZBTB25, PCBP2, LTB, HNRNPA1, RBMX, HNRNPA0	508	48	16792	4.131889763779528	0.9999999999999956	0.565850406533535	0.5601069999358865
GOTERM_BP_DIRECT	GO:0001666~response to hypoxia	12	2.10896309314587	0.015473051435425472	EGR1, ADSL, CDKN1B, AHCY, CITED2, BNIP3, LTA, ATM, ETS1, HIF1A, HSPD1, TGFBR2	508	172	16792	2.3061710309467127	0.9999999999999996	0.5942700771639681	0.588238209655243
GOTERM_BP_DIRECT	GO:0075522~IRES-dependent viral translational initiation	3	0.5272407732864675	0.017275836400580436	PCBP2, EIF3F, EIF3D	508	7	16792	14.166479190101237	1.0	0.6417548407166438	0.6352410007623265
GOTERM_BP_DIRECT	GO:1904628~cellular response to phorbol 13-acetate 12-myristate	3	0.5272407732864675	0.017275836400580436	MYC, RPLP0, ZFP36L1	508	7	16792	14.166479190101237	1.0	0.6417548407166438	0.6352410007623265
GOTERM_BP_DIRECT	GO:0009615~response to virus	9	1.5817223198594026	0.018316010012849104	RPS15A, PRKRA, HMGA1, HSPB1, PIM2, GATA3, ZC3HAV1, TPT1, IFNAR1	508	110	16792	2.7045096635647816	1.0	0.6586662104535803	0.6519807193501239
GOTERM_BP_DIRECT	GO:0045787~positive regulation of cell cycle	5	0.8787346221441126	0.018603105679183204	RPS15A, CDKN1B, CITED2, MYC, FLT3LG	508	34	16792	4.861046780917091	1.0	0.6586662104535803	0.6519807193501239
GOTERM_BP_DIRECT	GO:0006626~protein targeting to mitochondrion	5	0.8787346221441126	0.018603105679183204	TIMM9, MTERF4, TOMM7, TOMM20, SLC25A6	508	34	16792	4.861046780917091	1.0	0.6586662104535803	0.6519807193501239
GOTERM_BP_DIRECT	GO:0043065~positive regulation of apoptotic process	17	2.987697715289982	0.020363629113040224	BNIP3L, PRMT2, DUSP1, BNIP3, RPS6, S100B, HSPD1, FAM162A, C1QBP, SMPD1, LTA, RACK1, ITGA6, ATM, APBB1, RPS27A, UBA52	508	300	16792	1.8731233595800527	1.0	0.7099074395407561	0.7027018477007573
GOTERM_BP_DIRECT	GO:1902895~positive regulation of pri-miRNA transcription from RNA polymerase II promoter	4	0.7029876977152899	0.021285226928748343	JUN, FOS, HIF1A, GNL3	508	20	16792	6.611023622047244	1.0	0.7307927912203598	0.7233752121391293
GOTERM_BP_DIRECT	GO:0050862~positive regulation of T cell receptor signaling pathway	3	0.5272407732864675	0.022578424528184888	TESPA1, TRAT1, CCR7	508	8	16792	12.395669291338583	1.0	0.7523927938362787	0.744755973775275
GOTERM_BP_DIRECT	GO:1904871~positive regulation of protein localization to Cajal body	3	0.5272407732864675	0.022578424528184888	CCT2, CCT8, CCT4	508	8	16792	12.395669291338583	1.0	0.7523927938362787	0.744755973775275
GOTERM_BP_DIRECT	GO:0042127~regulation of cell proliferation	12	2.10896309314587	0.02503595561287008	CNN2, NFKBIA, ITK, JUN, CDKN1B, TXK, TCF7, CD27, TNFRSF25, JUNB, GNL3, TGFBR2	508	185	16792	2.1441157693126196	1.0	0.8221952959241102	0.8138499773864868
GOTERM_BP_DIRECT	GO:0071456~cellular response to hypoxia	8	1.4059753954305798	0.02613257461813743	BNIP3L, RGCC, FAM162A, BNIP3, BCL2, S100B, HIF1A, ZFP36L1	508	96	16792	2.754593175853018	1.0	0.8459487726385632	0.8373623552640322
GOTERM_BP_DIRECT	GO:0071345~cellular response to cytokine stimulus	4	0.7029876977152899	0.02750799768578923	NFKBIA, HAX1, LEF1, CCR7	508	22	16792	6.010021474588404	1.0	0.871426526590467	0.8625815088889751
GOTERM_BP_DIRECT	GO:0006220~pyrimidine nucleotide metabolic process	3	0.5272407732864675	0.028456187849974633	NME2, NME4, DCK	508	9	16792	11.018372703412075	1.0	0.871426526590467	0.8625815088889751
GOTERM_BP_DIRECT	GO:1904851~positive regulation of establishment of protein localization to telomere	3	0.5272407732864675	0.028456187849974633	CCT2, CCT8, CCT4	508	9	16792	11.018372703412075	1.0	0.871426526590467	0.8625815088889751
GOTERM_BP_DIRECT	GO:0070301~cellular response to hydrogen peroxide	6	1.054481546572935	0.02845788303958277	APEX1, BNIP3, RPS3, TNFAIP3, ETS1, ZNF277	508	57	16792	3.4794861168669704	1.0	0.871426526590467	0.8625815088889751
GOTERM_BP_DIRECT	GO:0030308~negative regulation of cell growth	9	1.5817223198594026	0.030329194806483398	TSPYL2, CDKN1B, BTG1, PPT1, BCL2, RACK1, APBB1, CRLF3, CDKN2AIP	508	121	16792	2.458645148695256	1.0	0.9163460724198851	0.9070451193458968
GOTERM_BP_DIRECT	GO:0051726~regulation of cell cycle	9	1.5817223198594026	0.03436929509935312	HSPA8, BEX2, JUN, CCNI, CCNG1, RACK1, ATM, SRSF5, JUNB	508	124	16792	2.3991617983235964	1.0	1.0	0.9902869757174393
GOTERM_BP_DIRECT	GO:0048661~positive regulation of smooth muscle cell proliferation	6	1.054481546572935	0.034523306222733766	JUN, MYC, IL6R, AIF1, TGFBR2, FOXP1	508	60	16792	3.305511811023622	1.0	1.0	0.9902869757174393
GOTERM_BP_DIRECT	GO:0051085~chaperone mediated protein folding requiring cofactor	3	0.5272407732864675	0.03486970213602565	HSPA8, DNAJB1, HSPD1	508	10	16792	9.916535433070866	1.0	1.0	0.9902869757174393
GOTERM_BP_DIRECT	GO:0043085~positive regulation of catalytic activity	7	1.2302284710017575	0.035651047948894496	CTSA, NPM1, NCF1, PRKRA, BCL2, UBA2, SAE1	508	81	16792	2.856615145329056	1.0	1.0	0.9902869757174393
