Subject_85	0.0568314689948161	0.0199896714346961	0.0334021904353587	0.0326080601785087	0.063881202011147	0.097439295319016	0.695848111626457
Subject_86	0.0784115173795321	0.077173266999802	0.0790003742267816	0.0590948114557423	0.0922964316375726	0.126686772183944	0.487336826116626
Subject_57	0.0762661003647107	0.07830399599016	0.0926220264200966	0.0580701326280939	0.100753823527472	0.135503571263693	0.458480349805774
Subject_45	0.0365526184799979	0.0285426108826072	0.0626784731864505	0.0653179115034975	0.117104608210422	0.161077781561919	0.528725996175106
Subject_76	0.0291623007775878	0.0318866155627861	0.0442177245905256	0.0409695031158661	0.0865935035570508	0.151271163072851	0.615899189323333
Subject_17	0.0133988588488672	0.0138889513369633	0.0340322022238509	0.0321977275895094	0.0643280112586386	0.0972316518814608	0.74492259686071
Subject_93	0.114720829280821	0.0820565288602021	0.086742706530755	0.061383453961357	0.0866837608996788	0.115491332887031	0.452921387580155
Subject_14	0.247777300026353	0.0467980637197109	0.0443707782570704	0.0490172961426967	0.0970914185056243	0.277404052873212	0.237541090475332
Subject_43	0.0541204153665149	0.0399764693846233	0.047035653997647	0.0417838934642863	0.082502088768394	0.170511705628592	0.564069773389943
Subject_13	0.112589169263287	0.078204746467828	0.0662064742861218	0.0412621461012956	0.0680642983254424	0.0960868270630028	0.537586338493022
Subject_75	0.13141700376401	0.0674885867215864	0.0604771962873019	0.0445319940816133	0.0693758632444991	0.097091063728092	0.529618292172898
Subject_155	0.0291682871270626	0.0476137563197956	0.0693094060781155	0.0578921051169509	0.0972276237568754	0.27779321073393	0.42099561086727
Subject_88	0.16035365073563	0.129466325504889	0.103947729141917	0.0740713241341496	0.1065806908526	0.134235355935301	0.291344923695514
KH20-09676_TCRB	0.198247280417212	0.0553056506389003	0.0899299270596247	0.0787469309485833	0.161848778651947	0.358429362533379	0.057492069750354
ADIRP0000066_TCRB	0.0918920280694036	0.0492336796203666	0.0663968742556658	0.0486107294014179	0.0677549973433002	0.0946105645028306	0.581501126807015
KHBR20-00126_TCRB	0.0210799233457333	0.0296189832036975	0.0664524856273251	0.0615958366212003	0.122017435088115	0.18787810468568	0.511357231428249
KHBR20-00184_TCRB	0.0148616763867818	0.017367274227584	0.0374550346185088	0.0378676201977833	0.0718242729253608	0.140120079594635	0.680504042049346
KHBR20-00125_TCRB	0.0304154349829949	0.0284955977241665	0.043698547407902	0.0370967229267984	0.0642668700931313	0.103795174978545	0.692231651886462
INCOV075-BL-3_TCRB	0.0230649241948677	0.021324354657688	0.0360526165610912	0.0316251022465712	0.0665791626243604	0.116456466738953	0.704897372976469
860011234_TCRB	0.30650144112114	0.156296922731744	0.0963566386496609	0.0771647020244731	0.138571995650748	0.225108299822233	0
BS-HS-60_TCRB	0.0229051041761441	0.0221089982713129	0.0551815121463015	0.084523701210081	0.159221180966245	0.454917659903558	0.201141843326358
5876BW_TCRB	0.302504757241234	0.147093279118345	0.0881747689561341	0.057077597267763	0.0772191678081978	0.0937192018991773	0.234211227709149
KHBR20-00078_TCRB	0.255420335515023	0.0960828043200021	0.053375055112987	0.0375496016882767	0.0687981302250323	0.119305169705194	0.369468903433485
1010_TCRB	0.285227891610372	0.119520015581099	0.0842389246156121	0.0537367587706801	0.0710887653782204	0.0984674978990763	0.28772014614494
1056_TCRB	0.242431759862938	0.141395269510749	0.0715542703867652	0.0539796733156063	0.100633367702123	0.155047173102416	0.234958486119402
KHBR20-00080_TCRB	0.010214779977833	0.0179218678454817	0.0458317107509811	0.0498072158198571	0.0910557554957401	0.138132753625669	0.647035916484438
KH20-09716_TCRB	0.0137180031112996	0.0367651911563662	0.0520844136457201	0.0395857885887583	0.0609280472666129	0.0805779474850322	0.716340608746211
KH20-11647_TCRB	0.543196544276458	0.158643850548031	0.0397322419813891	0.0200187723299894	0.0380820936194262	0.0587644577218868	0.141562039522819
BS-HS-106_TCRB	0.160892350243831	0.063541742484897	0.0932746196957566	0.0991702452871388	0.254749253948613	0.328371788339763	0
ADIRP0000092_20200514_Frblood_Repertorie_TCRB	0.0975112035851472	0.0943176816581306	0.071015224871959	0.0445942701664532	0.0734585067221511	0.109642585627401	0.509460527368758
BS-GIGI_08-replacement_TCRB	0.137951862359294	0.0858698636405235	0.098819438089137	0.0691498123913243	0.115823190262652	0.183032854397364	0.309352978859705
KH20-09687_TCRB	0.113088655423463	0.131497097041747	0.157412527263232	0.0790595336835316	0.104902005959512	0.123986268546678	0.290053912081835
BS-EQ-10-T1-replacement_TCRB	0.192517434848723	0.120916574904305	0.121519584709769	0.100676419694825	0.183524723402024	0.280845262440355	0
KH20-09982_TCRB	0.0521594487019546	0.0524726862278102	0.0711373222512058	0.0653154247878897	0.11121552361973	0.175094376306282	0.472605218105128
3977BW_TCRB	0.0563424799635505	0.0568771215435341	0.0821666770344546	0.0615325383201834	0.0881015348248381	0.0916960747556709	0.563283573557768
860011133_TCRB	0.0730066650209825	0.09405085164157	0.14126141693409	0.14848185633177	0.431992100715873	0.111207109355715	0
860011105_TCRB	0.451444708258067	0.159813209437341	0.0851022431169622	0.0413179462503847	0.0551431824336938	0.072907217362267	0.134271493141284
BS-EQ-07-T2-replacement_TCRB	0.158567411028156	0.0721483812648566	0.0852053968997959	0.067486357092638	0.120944792259533	0.167397636345375	0.328250025109645
1321-CF-243_TCRB	0.161077357317131	0.163237518354008	0.0868885217064903	0.0674544323781274	0.101810928869246	0.127085181000887	0.29244606037411
BS-GIGI_15-replacement_TCRB	0.395957177825	0.0599967721978643	0.0464803507544989	0.0537967022621513	0.100895715092665	0.268983511310757	0.0738897705570647
KH20-09736_TCRB	0.0576883410891712	0.0344308891963275	0.0523254936485977	0.0402616023141743	0.0750094327757515	0.115054710099359	0.625229530876619
KH20-09730_TCRB	0.0309929110874297	0.0293193717277485	0.049153500440161	0.0425186489366629	0.0717713014872813	0.0984886253069538	0.677755641013763
KHBR20-00137_TCRB	0.598626815687665	0.068344864720181	0.0466390909345559	0.0293684659365011	0.0484318247602683	0.0688988692704883	0.13969006869034
BS-HS-05_TCRB	0.115759448538151	0.106013786546233	0.120473813485461	0.0886023294509152	0.160843039378813	0.396165121622692	0.0121424609777355
INCOV033-BL-3_TCRB	0.470593240230021	0.235465320971717	0.049468959042366	0.025217110667762	0.0433781246332591	0.0586785588545941	0.117198685600281
